id	category	source	file	line	patchable	reason	context
maw-5618f8268acd	table	Lich Troll 1	Data/Tables/Character portraits.txt	79	no	table_schema_structural	"77	3	38	72	0	-	41	51	0	0	backdol4	pc41bod	none	pc41LHd	pc41LHu	pc41LHo	pc41RHb	pc07lwp1	pc41lhu	pc41RHd	pc41RHu	pc41-	0	0	8041	6	Lich Troll 1"
maw-f75aedc160fd	table	Archer	Data/Tables/Class Extra.txt	2	no	table_schema_structural	"0	1	0	Archer"
maw-24112a2d949e	table	Warrior Mage	Data/Tables/Class Extra.txt	3	no	table_schema_structural	"1	1	1	Warrior Mage"
maw-45e4cdc7dcbb	table	Master Archer	Data/Tables/Class Extra.txt	4	no	table_schema_structural	"2	1	2	Master Archer"
maw-2081d06ecb8f	table	Sniper	Data/Tables/Class Extra.txt	5	no	table_schema_structural	"3	1	2	Sniper"
maw-37bbfff9164a	table	Cleric	Data/Tables/Class Extra.txt	6	no	table_schema_structural	"4	2	0	Cleric"
maw-b45c5249d5f6	table	Priest	Data/Tables/Class Extra.txt	7	no	table_schema_structural	"5	2	1	Priest"
maw-22f809783381	table	Priest of the Light	Data/Tables/Class Extra.txt	8	no	table_schema_structural	"6	2	2	Priest of the Light"
maw-e59fd3e8eb26	table	Priest of the Dark	Data/Tables/Class Extra.txt	9	no	table_schema_structural	"7	2	2	Priest of the Dark"
maw-65cc28d0d0ee	table	Dark Elf	Data/Tables/Class Extra.txt	10	no	table_schema_structural	"8	3	1	Dark Elf"
maw-c773f3d0a8ef	table	Patriarch	Data/Tables/Class Extra.txt	11	no	table_schema_structural	"9	3	2	Patriarch"
maw-eb22c5e28adf	table	Dragon	Data/Tables/Class Extra.txt	12	no	table_schema_structural	"10	4	1	Dragon"
maw-8fe2d90e4fa8	table	Great Wyrm	Data/Tables/Class Extra.txt	13	no	table_schema_structural	"11	4	2	Great Wyrm"
maw-cd770cb0f159	table	Druid	Data/Tables/Class Extra.txt	14	no	table_schema_structural	"12	5	0	Druid"
maw-81fd0a629344	table	Great Druid	Data/Tables/Class Extra.txt	15	no	table_schema_structural	"13	5	1	Great Druid"
maw-063f342393d9	table	Warlock	Data/Tables/Class Extra.txt	16	no	table_schema_structural	"14	5	2	Warlock"
maw-bb924fd25621	table	Arch Druid	Data/Tables/Class Extra.txt	17	no	table_schema_structural	"15	5	2	Arch Druid"
maw-2352a22b9f35	table	Knight	Data/Tables/Class Extra.txt	18	no	table_schema_structural	"16	6	0	Knight"
maw-480e3307b1a0	table	Cavalier	Data/Tables/Class Extra.txt	19	no	table_schema_structural	"17	6	1	Cavalier"
maw-87f243e1390f	table	Black Knight	Data/Tables/Class Extra.txt	20	no	table_schema_structural	"18	6	2	Black Knight"
maw-7881bf71d2de	table	Champion	Data/Tables/Class Extra.txt	21	no	table_schema_structural	"19	6	2	Champion"
maw-25ea2b23d54b	table	Minotaur	Data/Tables/Class Extra.txt	22	no	table_schema_structural	"20	7	1	Minotaur"
maw-1d6e6d53b1c0	table	Minotaur Lord	Data/Tables/Class Extra.txt	23	no	table_schema_structural	"21	7	2	Minotaur Lord"
maw-fd4e81918202	table	Initiate	Data/Tables/Class Extra.txt	25	no	table_schema_structural	"23	8	1	Initiate"
maw-78f3842f0201	table	Master	Data/Tables/Class Extra.txt	26	no	table_schema_not_reviewed	"24	8	2	Master"
maw-7eb0443b6298	table	Ninja	Data/Tables/Class Extra.txt	27	no	table_schema_structural	"25	8	2	Ninja"
maw-1ac85b7c33b9	table	Paladin	Data/Tables/Class Extra.txt	28	no	table_schema_structural	"26	9	0	Paladin"
maw-de7431dbbb7b	table	Crusader	Data/Tables/Class Extra.txt	29	no	table_schema_structural	"27	9	1	Crusader"
maw-d190fa8f5c26	table	Villain	Data/Tables/Class Extra.txt	31	no	table_schema_structural	"29	9	2	Villain"
maw-6eb9532f383d	table	Ranger	Data/Tables/Class Extra.txt	32	no	table_schema_structural	"30	10	0	Ranger"
maw-147847d73ee8	table	Hunter	Data/Tables/Class Extra.txt	33	no	table_schema_structural	"31	10	1	Hunter"
maw-e5826ada69c0	table	Bounty Hunter	Data/Tables/Class Extra.txt	34	no	table_schema_structural	"32	10	2	Bounty Hunter"
maw-f12d5ad3e250	table	Ranger Lord	Data/Tables/Class Extra.txt	35	no	table_schema_structural	"33	10	2	Ranger Lord"
maw-8ac2de7b4418	table	Thief	Data/Tables/Class Extra.txt	36	no	table_schema_structural	"34	11	0	Thief"
maw-bb71deb29d6c	table	Rogue	Data/Tables/Class Extra.txt	37	no	table_schema_structural	"35	11	1	Rogue"
maw-8940d66466e6	table	Assassin	Data/Tables/Class Extra.txt	38	no	table_schema_structural	"36	11	2	Assassin"
maw-a21d79cdae32	table	Troll	Data/Tables/Class Extra.txt	40	no	table_schema_structural	"38	12	1	Troll"
maw-6d44366d89de	table	War Troll	Data/Tables/Class Extra.txt	41	no	table_schema_structural	"39	12	2	War Troll"
maw-729c85d6be47	table	Vampire	Data/Tables/Class Extra.txt	42	no	table_schema_structural	"40	13	1	Vampire"
maw-99d82d1075b7	table	Nosferatu	Data/Tables/Class Extra.txt	43	no	table_schema_structural	"41	13	2	Nosferatu"
maw-d638731822ad	table	Sorcerer	Data/Tables/Class Extra.txt	44	no	table_schema_structural	"42	14	0	Sorcerer"
maw-127a661b8e2a	table	Wizard	Data/Tables/Class Extra.txt	45	no	table_schema_structural	"43	14	1	Wizard"
maw-86a6cd1d6598	table	Necromancer	Data/Tables/Class Extra.txt	46	no	table_schema_structural	"44	15	1	Necromancer"
maw-ecbbbda5b30e	table	Arch Mage	Data/Tables/Class Extra.txt	48	no	table_schema_structural	"46	14	2	Arch Mage"
maw-a89a1ae7ae57	table	Dark ArchMage	Data/Tables/Class Extra.txt	49	no	table_schema_structural	"47	14	2	Dark ArchMage"
maw-1a532c4c969f	table	Peasant	Data/Tables/Class Extra.txt	50	no	table_schema_structural	"48	16	0	Peasant"
maw-fa708e98c9b4	table	High Priest	Data/Tables/Class Extra.txt	52	no	table_schema_structural	"50	2	2	High Priest"
maw-2cc3f1e26e51	table	Master Wizard	Data/Tables/Class Extra.txt	53	no	table_schema_structural	"51	14	2	Master Wizard"
maw-fc7945cbebdf	table	Seraphim	Data/Tables/Class Extra.txt	55	no	table_schema_structural	"53	17	0	Seraphim"
maw-17e7aa702eed	table	Angel	Data/Tables/Class Extra.txt	56	no	table_schema_structural	"54	17	1	Angel"
maw-e27b58341ec5	table	Archangel	Data/Tables/Class Extra.txt	57	no	table_schema_structural	"55	17	2	Archangel"
maw-59e8a9f1e971	table	Death Knight	Data/Tables/Class Extra.txt	58	no	table_schema_structural	"56	18	0	Death Knight"
maw-1796a9fe52e7	table	Death Lord	Data/Tables/Class Extra.txt	59	no	table_schema_structural	"57	18	1	Death Lord"
maw-d45935037d5c	table	Lich King	Data/Tables/Class Extra.txt	60	no	table_schema_structural	"58	18	2	Lich King"
maw-6f6596271da8	table	Shaman	Data/Tables/Class Extra.txt	61	no	table_schema_structural	"59	19	0	Shaman"
maw-174592e65778	table	Sekhem	Data/Tables/Class Extra.txt	62	no	table_schema_structural	"60	19	1	Sekhem"
maw-073b6b479c50	table	Marabou	Data/Tables/Class Extra.txt	63	no	table_schema_structural	"61	19	2	Marabou"
maw-d20f7429cce5	table	Elementalist	Data/Tables/Class Extra.txt	64	no	table_schema_structural	"62	20	0	Elementalist"
maw-966f1bd81a46	table	Elemental Adept	Data/Tables/Class Extra.txt	65	no	table_schema_structural	"63	20	1	Elemental Adept"
maw-8650729faa57	table	Master of Elements	Data/Tables/Class Extra.txt	66	no	table_schema_structural	"64	20	2	Master of Elements"
maw-111fe99c2abc	table	HPBase	Data/Tables/Class HP SP.txt	1	no	table_schema_structural	"	HPBase	HPFactor	SPBase	SPFactor	SPStats"
maw-38f50bbe93cd	table	HPFactor	Data/Tables/Class HP SP.txt	1	no	table_schema_structural	"	HPBase	HPFactor	SPBase	SPFactor	SPStats"
maw-221835a1d6ee	table	SPBase	Data/Tables/Class HP SP.txt	1	no	table_schema_structural	"	HPBase	HPFactor	SPBase	SPFactor	SPStats"
maw-da6ce7c841de	table	SPFactor	Data/Tables/Class HP SP.txt	1	no	table_schema_structural	"	HPBase	HPFactor	SPBase	SPFactor	SPStats"
maw-c37fc337107d	table	SPStats	Data/Tables/Class HP SP.txt	1	no	table_schema_structural	"	HPBase	HPFactor	SPBase	SPFactor	SPStats"
maw-f75aedc160fd	table	Archer	Data/Tables/Class HP SP.txt	2	no	table_schema_structural	"Archer	30	3	5	1	I"
maw-00ffcb9a7047	table	WarriorMage	Data/Tables/Class HP SP.txt	3	no	table_schema_structural	"WarriorMage	30	4	5	2	I"
maw-2c2934cdcf11	table	MasterArcher	Data/Tables/Class HP SP.txt	4	no	table_schema_structural	"MasterArcher	30	6	5	3	I"
maw-2081d06ecb8f	table	Sniper	Data/Tables/Class HP SP.txt	5	no	table_schema_structural	"Sniper	30	6	5	3	I"
maw-37bbfff9164a	table	Cleric	Data/Tables/Class HP SP.txt	6	no	table_schema_structural	"Cleric	30	2	15	3	P"
maw-b45c5249d5f6	table	Priest	Data/Tables/Class HP SP.txt	7	no	table_schema_structural	"Priest	30	3	15	4	P"
maw-bac5360f8c82	table	PriestLight	Data/Tables/Class HP SP.txt	8	no	table_schema_structural	"PriestLight	30	4	15	6	P"
maw-90807469a109	table	PriestDark	Data/Tables/Class HP SP.txt	9	no	table_schema_structural	"PriestDark	30	4	15	6	P"
maw-770188e0012c	table	DarkElf	Data/Tables/Class HP SP.txt	10	no	table_schema_structural	"DarkElf	25	3	10	2	I"
maw-c773f3d0a8ef	table	Patriarch	Data/Tables/Class HP SP.txt	11	no	table_schema_structural	"Patriarch	25	5	10	4	I"
maw-eb22c5e28adf	table	Dragon	Data/Tables/Class HP SP.txt	12	no	table_schema_structural	"Dragon	50	5	50	0	I"
maw-574dc47e7c7e	table	GreatWyrm	Data/Tables/Class HP SP.txt	13	no	table_schema_structural	"GreatWyrm	50	10	120	0	I"
maw-cd770cb0f159	table	Druid	Data/Tables/Class HP SP.txt	14	no	table_schema_structural	"Druid	20	2	10	3	IP"
maw-ff5b38af4a6f	table	GreatDruid	Data/Tables/Class HP SP.txt	15	no	table_schema_structural	"GreatDruid	20	3	10	4	IP"
maw-063f342393d9	table	Warlock	Data/Tables/Class HP SP.txt	16	no	table_schema_structural	"Warlock	20	4	10	6	IP"
maw-d7db4a1e8a2b	table	ArchDruid	Data/Tables/Class HP SP.txt	17	no	table_schema_structural	"ArchDruid	20	4	10	6	IP"
maw-2352a22b9f35	table	Knight	Data/Tables/Class HP SP.txt	18	no	table_schema_structural	"Knight	35	4	0	0	-"
maw-480e3307b1a0	table	Cavalier	Data/Tables/Class HP SP.txt	19	no	table_schema_structural	"Cavalier	35	6	0	0	-"
maw-bf399315c747	table	BlackKnight	Data/Tables/Class HP SP.txt	20	no	table_schema_structural	"BlackKnight	35	8	0	0	-"
maw-7881bf71d2de	table	Champion	Data/Tables/Class HP SP.txt	21	no	table_schema_structural	"Champion	35	8	0	0	-"
maw-25ea2b23d54b	table	Minotaur	Data/Tables/Class HP SP.txt	22	no	table_schema_structural	"Minotaur	30	6	5	1	P"
maw-facea6a082cb	table	MinotaurLord	Data/Tables/Class HP SP.txt	23	no	table_schema_structural	"MinotaurLord	30	12	5	2	P"
maw-fd4e81918202	table	Initiate	Data/Tables/Class HP SP.txt	25	no	table_schema_structural	"Initiate	35	6	0	1	P"
maw-78f3842f0201	table	Master	Data/Tables/Class HP SP.txt	26	no	table_schema_not_reviewed	"Master	35	8	0	2	P"
maw-7eb0443b6298	table	Ninja	Data/Tables/Class HP SP.txt	27	no	table_schema_structural	"Ninja	35	8	0	2	P"
maw-1ac85b7c33b9	table	Paladin	Data/Tables/Class HP SP.txt	28	no	table_schema_structural	"Paladin	30	4	5	1	P"
maw-de7431dbbb7b	table	Crusader	Data/Tables/Class HP SP.txt	29	no	table_schema_structural	"Crusader	30	5	5	2	P"
maw-d190fa8f5c26	table	Villain	Data/Tables/Class HP SP.txt	31	no	table_schema_structural	"Villain	30	6	5	3	P"
maw-6eb9532f383d	table	Ranger	Data/Tables/Class HP SP.txt	32	no	table_schema_structural	"Ranger	30	4	5	1	IP"
maw-147847d73ee8	table	Hunter	Data/Tables/Class HP SP.txt	33	no	table_schema_structural	"Hunter	30	5	5	2	IP"
maw-67959dc45548	table	BountyHunter	Data/Tables/Class HP SP.txt	34	no	table_schema_structural	"BountyHunter	30	6	5	3	IP"
maw-13cd605739a5	table	RangerLord	Data/Tables/Class HP SP.txt	35	no	table_schema_structural	"RangerLord	30	6	5	3	IP"
maw-8ac2de7b4418	table	Thief	Data/Tables/Class HP SP.txt	36	no	table_schema_structural	"Thief	25	3	60	0	I"
maw-bb71deb29d6c	table	Rogue	Data/Tables/Class HP SP.txt	37	no	table_schema_structural	"Rogue	25	4	70	0	I"
maw-8940d66466e6	table	Assassin	Data/Tables/Class HP SP.txt	38	no	table_schema_structural	"Assassin	25	5	80	0	I"
maw-a21d79cdae32	table	Troll	Data/Tables/Class HP SP.txt	40	no	table_schema_structural	"Troll	45	6	0	0	-"
maw-4c8f0979e81f	table	WarTroll	Data/Tables/Class HP SP.txt	41	no	table_schema_structural	"WarTroll	45	12	0	0	-"
maw-729c85d6be47	table	Vampire	Data/Tables/Class HP SP.txt	42	no	table_schema_structural	"Vampire	30	3	10	2	P"
maw-99d82d1075b7	table	Nosferatu	Data/Tables/Class HP SP.txt	43	no	table_schema_structural	"Nosferatu	30	5	10	4	P"
maw-d638731822ad	table	Sorcerer	Data/Tables/Class HP SP.txt	44	no	table_schema_structural	"Sorcerer	20	2	15	3	I"
maw-127a661b8e2a	table	Wizard	Data/Tables/Class HP SP.txt	45	no	table_schema_structural	"Wizard	20	3	25	4	I"
maw-86a6cd1d6598	table	Necromancer	Data/Tables/Class HP SP.txt	46	no	table_schema_structural	"Necromancer	20	2	25	3	I"
maw-4ec34a7b461a	table	ArchMage	Data/Tables/Class HP SP.txt	48	no	table_schema_structural	"ArchMage	20	4	25	6	I"
maw-a89a1ae7ae57	table	Dark ArchMage	Data/Tables/Class HP SP.txt	49	no	table_schema_structural	"Dark ArchMage	20	4	25	6	I"
maw-1a532c4c969f	table	Peasant	Data/Tables/Class HP SP.txt	50	no	table_schema_structural	"Peasant	20	2	0	0	-"
maw-fa708e98c9b4	table	High Priest	Data/Tables/Class HP SP.txt	52	no	table_schema_structural	"High Priest	30	4	15	6	P"
maw-2cc3f1e26e51	table	Master Wizard	Data/Tables/Class HP SP.txt	53	no	table_schema_structural	"Master Wizard	20	4	25	6	I"
maw-fc7945cbebdf	table	Seraphim	Data/Tables/Class HP SP.txt	55	no	table_schema_structural	"Seraphim	40	3	15	1	P"
maw-17e7aa702eed	table	Angel	Data/Tables/Class HP SP.txt	56	no	table_schema_structural	"Angel	40	4	15	2	P"
maw-e27b58341ec5	table	Archangel	Data/Tables/Class HP SP.txt	57	no	table_schema_structural	"Archangel	40	5	15	3	P"
maw-59e8a9f1e971	table	Death Knight	Data/Tables/Class HP SP.txt	58	no	table_schema_structural	"Death Knight	35	4	60	0	I"
maw-1796a9fe52e7	table	Death Lord	Data/Tables/Class HP SP.txt	59	no	table_schema_structural	"Death Lord	35	5	80	0	I"
maw-d45935037d5c	table	Lich King	Data/Tables/Class HP SP.txt	60	no	table_schema_structural	"Lich King	35	7	100	0	I"
maw-6f6596271da8	table	Shaman	Data/Tables/Class HP SP.txt	61	no	table_schema_structural	"Shaman	25	3	10	1	IP"
maw-174592e65778	table	Sekhem	Data/Tables/Class HP SP.txt	62	no	table_schema_structural	"Sekhem	25	4	10	1	IP"
maw-073b6b479c50	table	Marabou	Data/Tables/Class HP SP.txt	63	no	table_schema_structural	"Marabou	25	5	10	1	IP"
maw-d20f7429cce5	table	Elementalist	Data/Tables/Class HP SP.txt	64	no	table_schema_structural	"Elementalist	15	2	30	4	I"
maw-966f1bd81a46	table	Elemental Adept	Data/Tables/Class HP SP.txt	65	no	table_schema_structural	"Elemental Adept	15	2	30	6	I"
maw-8650729faa57	table	Master of Elements	Data/Tables/Class HP SP.txt	66	no	table_schema_structural	"Master of Elements	15	3	30	8	I"
maw-17e7aa702eed	table	Angel	Data/Tables/Class Skills.txt	1	no	table_schema_structural	"	Archer	WarriorMage	MasterArcher	Sniper	Cleric	Priest	PriestLight	PriestDark	DarkElf	Patriarch	Dragon	GreatWyrm	Druid	GreatDruid	Warlock	ArchDruid	Knight	Cavalier	BlackKnight	Champion	Minotaur	MinotaurLord	Monk	Initiate	Master	Ninja	Paladin	Crusader	Hero	Villain	Ranger	Hunter	BountyHunter	RangerLord	Thief	Rogue	Assassin	Spy	Troll	WarTroll	Vampire	Nosferatu	Sorcerer	Wizard	Necromancer	Lich	ArchMage	Dark Archmage	Peasant	n/u	High Priest	Master Wizard	n/u	Seraphim	Angel	Archangel	Death Knight	Death"
maw-e27b58341ec5	table	Archangel	Data/Tables/Class Skills.txt	1	no	table_schema_structural	"	Archer	WarriorMage	MasterArcher	Sniper	Cleric	Priest	PriestLight	PriestDark	DarkElf	Patriarch	Dragon	GreatWyrm	Druid	GreatDruid	Warlock	ArchDruid	Knight	Cavalier	BlackKnight	Champion	Minotaur	MinotaurLord	Monk	Initiate	Master	Ninja	Paladin	Crusader	Hero	Villain	Ranger	Hunter	BountyHunter	RangerLord	Thief	Rogue	Assassin	Spy	Troll	WarTroll	Vampire	Nosferatu	Sorcerer	Wizard	Necromancer	Lich	ArchMage	Dark Archmage	Peasant	n/u	High Priest	Master Wizard	n/u	Seraphim	Angel	Archangel	Death Knight	Death"
maw-d7db4a1e8a2b	table	ArchDruid	Data/Tables/Class Skills.txt	1	no	table_schema_structural	"	Archer	WarriorMage	MasterArcher	Sniper	Cleric	Priest	PriestLight	PriestDark	DarkElf	Patriarch	Dragon	GreatWyrm	Druid	GreatDruid	Warlock	ArchDruid	Knight	Cavalier	BlackKnight	Champion	Minotaur	MinotaurLord	Monk	Initiate	Master	Ninja	Paladin	Crusader	Hero	Villain	Ranger	Hunter	BountyHunter	RangerLord	Thief	Rogue	Assassin	Spy	Troll	WarTroll	Vampire	Nosferatu	Sorcerer	Wizard	Necromancer	Lich	ArchMage	Dark Archmage	Peasant	n/u	High Priest	Master Wizard	n/u	Seraphim	Angel	Archangel	Death Knight	Death"
maw-f75aedc160fd	table	Archer	Data/Tables/Class Skills.txt	1	no	table_schema_structural	"	Archer	WarriorMage	MasterArcher	Sniper	Cleric	Priest	PriestLight	PriestDark	DarkElf	Patriarch	Dragon	GreatWyrm	Druid	GreatDruid	Warlock	ArchDruid	Knight	Cavalier	BlackKnight	Champion	Minotaur	MinotaurLord	Monk	Initiate	Master	Ninja	Paladin	Crusader	Hero	Villain	Ranger	Hunter	BountyHunter	RangerLord	Thief	Rogue	Assassin	Spy	Troll	WarTroll	Vampire	Nosferatu	Sorcerer	Wizard	Necromancer	Lich	ArchMage	Dark Archmage	Peasant	n/u	High Priest	Master Wizard	n/u	Seraphim	Angel	Archangel	Death Knight	Death"
maw-4ec34a7b461a	table	ArchMage	Data/Tables/Class Skills.txt	1	no	table_schema_structural	"	Archer	WarriorMage	MasterArcher	Sniper	Cleric	Priest	PriestLight	PriestDark	DarkElf	Patriarch	Dragon	GreatWyrm	Druid	GreatDruid	Warlock	ArchDruid	Knight	Cavalier	BlackKnight	Champion	Minotaur	MinotaurLord	Monk	Initiate	Master	Ninja	Paladin	Crusader	Hero	Villain	Ranger	Hunter	BountyHunter	RangerLord	Thief	Rogue	Assassin	Spy	Troll	WarTroll	Vampire	Nosferatu	Sorcerer	Wizard	Necromancer	Lich	ArchMage	Dark Archmage	Peasant	n/u	High Priest	Master Wizard	n/u	Seraphim	Angel	Archangel	Death Knight	Death"
maw-8940d66466e6	table	Assassin	Data/Tables/Class Skills.txt	1	no	table_schema_structural	"	Archer	WarriorMage	MasterArcher	Sniper	Cleric	Priest	PriestLight	PriestDark	DarkElf	Patriarch	Dragon	GreatWyrm	Druid	GreatDruid	Warlock	ArchDruid	Knight	Cavalier	BlackKnight	Champion	Minotaur	MinotaurLord	Monk	Initiate	Master	Ninja	Paladin	Crusader	Hero	Villain	Ranger	Hunter	BountyHunter	RangerLord	Thief	Rogue	Assassin	Spy	Troll	WarTroll	Vampire	Nosferatu	Sorcerer	Wizard	Necromancer	Lich	ArchMage	Dark Archmage	Peasant	n/u	High Priest	Master Wizard	n/u	Seraphim	Angel	Archangel	Death Knight	Death"
maw-bf399315c747	table	BlackKnight	Data/Tables/Class Skills.txt	1	no	table_schema_structural	"	Archer	WarriorMage	MasterArcher	Sniper	Cleric	Priest	PriestLight	PriestDark	DarkElf	Patriarch	Dragon	GreatWyrm	Druid	GreatDruid	Warlock	ArchDruid	Knight	Cavalier	BlackKnight	Champion	Minotaur	MinotaurLord	Monk	Initiate	Master	Ninja	Paladin	Crusader	Hero	Villain	Ranger	Hunter	BountyHunter	RangerLord	Thief	Rogue	Assassin	Spy	Troll	WarTroll	Vampire	Nosferatu	Sorcerer	Wizard	Necromancer	Lich	ArchMage	Dark Archmage	Peasant	n/u	High Priest	Master Wizard	n/u	Seraphim	Angel	Archangel	Death Knight	Death"
maw-67959dc45548	table	BountyHunter	Data/Tables/Class Skills.txt	1	no	table_schema_structural	"	Archer	WarriorMage	MasterArcher	Sniper	Cleric	Priest	PriestLight	PriestDark	DarkElf	Patriarch	Dragon	GreatWyrm	Druid	GreatDruid	Warlock	ArchDruid	Knight	Cavalier	BlackKnight	Champion	Minotaur	MinotaurLord	Monk	Initiate	Master	Ninja	Paladin	Crusader	Hero	Villain	Ranger	Hunter	BountyHunter	RangerLord	Thief	Rogue	Assassin	Spy	Troll	WarTroll	Vampire	Nosferatu	Sorcerer	Wizard	Necromancer	Lich	ArchMage	Dark Archmage	Peasant	n/u	High Priest	Master Wizard	n/u	Seraphim	Angel	Archangel	Death Knight	Death"
maw-480e3307b1a0	table	Cavalier	Data/Tables/Class Skills.txt	1	no	table_schema_structural	"	Archer	WarriorMage	MasterArcher	Sniper	Cleric	Priest	PriestLight	PriestDark	DarkElf	Patriarch	Dragon	GreatWyrm	Druid	GreatDruid	Warlock	ArchDruid	Knight	Cavalier	BlackKnight	Champion	Minotaur	MinotaurLord	Monk	Initiate	Master	Ninja	Paladin	Crusader	Hero	Villain	Ranger	Hunter	BountyHunter	RangerLord	Thief	Rogue	Assassin	Spy	Troll	WarTroll	Vampire	Nosferatu	Sorcerer	Wizard	Necromancer	Lich	ArchMage	Dark Archmage	Peasant	n/u	High Priest	Master Wizard	n/u	Seraphim	Angel	Archangel	Death Knight	Death"
maw-7881bf71d2de	table	Champion	Data/Tables/Class Skills.txt	1	no	table_schema_structural	"	Archer	WarriorMage	MasterArcher	Sniper	Cleric	Priest	PriestLight	PriestDark	DarkElf	Patriarch	Dragon	GreatWyrm	Druid	GreatDruid	Warlock	ArchDruid	Knight	Cavalier	BlackKnight	Champion	Minotaur	MinotaurLord	Monk	Initiate	Master	Ninja	Paladin	Crusader	Hero	Villain	Ranger	Hunter	BountyHunter	RangerLord	Thief	Rogue	Assassin	Spy	Troll	WarTroll	Vampire	Nosferatu	Sorcerer	Wizard	Necromancer	Lich	ArchMage	Dark Archmage	Peasant	n/u	High Priest	Master Wizard	n/u	Seraphim	Angel	Archangel	Death Knight	Death"
maw-37bbfff9164a	table	Cleric	Data/Tables/Class Skills.txt	1	no	table_schema_structural	"	Archer	WarriorMage	MasterArcher	Sniper	Cleric	Priest	PriestLight	PriestDark	DarkElf	Patriarch	Dragon	GreatWyrm	Druid	GreatDruid	Warlock	ArchDruid	Knight	Cavalier	BlackKnight	Champion	Minotaur	MinotaurLord	Monk	Initiate	Master	Ninja	Paladin	Crusader	Hero	Villain	Ranger	Hunter	BountyHunter	RangerLord	Thief	Rogue	Assassin	Spy	Troll	WarTroll	Vampire	Nosferatu	Sorcerer	Wizard	Necromancer	Lich	ArchMage	Dark Archmage	Peasant	n/u	High Priest	Master Wizard	n/u	Seraphim	Angel	Archangel	Death Knight	Death"
maw-de7431dbbb7b	table	Crusader	Data/Tables/Class Skills.txt	1	no	table_schema_structural	"	Archer	WarriorMage	MasterArcher	Sniper	Cleric	Priest	PriestLight	PriestDark	DarkElf	Patriarch	Dragon	GreatWyrm	Druid	GreatDruid	Warlock	ArchDruid	Knight	Cavalier	BlackKnight	Champion	Minotaur	MinotaurLord	Monk	Initiate	Master	Ninja	Paladin	Crusader	Hero	Villain	Ranger	Hunter	BountyHunter	RangerLord	Thief	Rogue	Assassin	Spy	Troll	WarTroll	Vampire	Nosferatu	Sorcerer	Wizard	Necromancer	Lich	ArchMage	Dark Archmage	Peasant	n/u	High Priest	Master Wizard	n/u	Seraphim	Angel	Archangel	Death Knight	Death"
maw-ec5e7872e791	table	Dark Archmage	Data/Tables/Class Skills.txt	1	no	table_schema_structural	"	Archer	WarriorMage	MasterArcher	Sniper	Cleric	Priest	PriestLight	PriestDark	DarkElf	Patriarch	Dragon	GreatWyrm	Druid	GreatDruid	Warlock	ArchDruid	Knight	Cavalier	BlackKnight	Champion	Minotaur	MinotaurLord	Monk	Initiate	Master	Ninja	Paladin	Crusader	Hero	Villain	Ranger	Hunter	BountyHunter	RangerLord	Thief	Rogue	Assassin	Spy	Troll	WarTroll	Vampire	Nosferatu	Sorcerer	Wizard	Necromancer	Lich	ArchMage	Dark Archmage	Peasant	n/u	High Priest	Master Wizard	n/u	Seraphim	Angel	Archangel	Death Knight	Death"
maw-770188e0012c	table	DarkElf	Data/Tables/Class Skills.txt	1	no	table_schema_structural	"	Archer	WarriorMage	MasterArcher	Sniper	Cleric	Priest	PriestLight	PriestDark	DarkElf	Patriarch	Dragon	GreatWyrm	Druid	GreatDruid	Warlock	ArchDruid	Knight	Cavalier	BlackKnight	Champion	Minotaur	MinotaurLord	Monk	Initiate	Master	Ninja	Paladin	Crusader	Hero	Villain	Ranger	Hunter	BountyHunter	RangerLord	Thief	Rogue	Assassin	Spy	Troll	WarTroll	Vampire	Nosferatu	Sorcerer	Wizard	Necromancer	Lich	ArchMage	Dark Archmage	Peasant	n/u	High Priest	Master Wizard	n/u	Seraphim	Angel	Archangel	Death Knight	Death"
maw-59e8a9f1e971	table	Death Knight	Data/Tables/Class Skills.txt	1	no	table_schema_structural	"	Archer	WarriorMage	MasterArcher	Sniper	Cleric	Priest	PriestLight	PriestDark	DarkElf	Patriarch	Dragon	GreatWyrm	Druid	GreatDruid	Warlock	ArchDruid	Knight	Cavalier	BlackKnight	Champion	Minotaur	MinotaurLord	Monk	Initiate	Master	Ninja	Paladin	Crusader	Hero	Villain	Ranger	Hunter	BountyHunter	RangerLord	Thief	Rogue	Assassin	Spy	Troll	WarTroll	Vampire	Nosferatu	Sorcerer	Wizard	Necromancer	Lich	ArchMage	Dark Archmage	Peasant	n/u	High Priest	Master Wizard	n/u	Seraphim	Angel	Archangel	Death Knight	Death"
