id	status	category	source	translation	placeholders	first_file	first_line	occurrences	notes
maw-16526080ac01	untranslated	item	"Oracle's Orb is a mysterious and powerful artifact, a large, purple orb with a haunting face suspended within its core. This enigmatic relic is known for storing legendary abilities upon items it enchants.

 Adds the following legendary power to an item:"			Scripts/General/zzAlchemy.lua	1404	1	
maw-1166118ad010	untranslated	item	Overhealing reduces recovery time equal to half overhealing amount			Scripts/General/zzMaw-Items.lua	1392	1	
maw-f637a0178b30	untranslated	item	Overhealing refunds mana			Scripts/General/zzMaw-Items.lua	1391	1	
maw-89ff31225c5f	untranslated	item	Owner			Scripts/General/zzMaw-Item-Sorter.lua	98	6	
maw-67ef38a8a121	untranslated	item	paralysis			Scripts/General/zzMaw-Items.lua	1257	1	
maw-f190f3f1357e	untranslated	item	Paralysis and fear Immunity			Scripts/General/zzMaw-Items.lua	1277	1	
maw-2981a383917f	translated	item	Personality	인격		Data/Tables/Class Starting Stats.txt	6	4	MMMerge PO 정확 일치 + 표시 문맥 확인
maw-e6aa09fd40ce	untranslated	item	poison			Scripts/General/zzMaw-Items.lua	1258	3	
maw-ff11ae2fd1e0	untranslated	item	Poison and weakness Immunity			Scripts/General/zzMaw-Items.lua	1278	1	
maw-0fff6c603c71	translated	item	Potion Bottle	물약병		Scripts/General/zzAlchemy.lua	1420	1	미감정 아이템 이름
maw-d5f5800b1e69	translated	item	Potion Deleted in Austerity	절제 모드에서 삭제된 물약		Scripts/General/zzAlchemy.lua	17	3	내부 대체 아이템 표시명
maw-ce1b7d972262	translated	item	Potion Deleted in MAW	MAW에서 삭제된 물약		Scripts/General/zzAlchemy.lua	11	1	내부 대체 아이템 표시명
maw-b573f24e55d6	untranslated	item	power			Scripts/General/zzMaw-Items.lua	2265	2	
maw-231709218cf1	untranslated	item	premature ageing			Scripts/General/zzMaw-Items.lua	1260	1	
maw-e81582b9da67	untranslated	item	Primordial			Scripts/General/zzMaw-Items.lua	461	2	
maw-5b252caa0860	translated	item	Primordial 	태고의 		Scripts/General/zzMaw-Items.lua	1735	1	아이템 등급 접두어
maw-a6a535b865db	untranslated	item	Ranged			Scripts/General/zzMAW-Skills.lua	352	7	
maw-cce370d2f978	untranslated	item	Rare			Scripts/General/zzMaw-Items.lua	461	2	
maw-51b0953b5b08	untranslated	item	"Recipes:
Add Red: Bless
Add Blue: Regeneration
Add Yellow: Harden Item
Add Orange: Stone to Flesh
Add Purple: Enchant Item"			Scripts/General/zzAlchemy.lua	520	1	
maw-648cc23a873c	untranslated	item	"Recipes:
Add Red: Heroism
Add Blue: Meditation
Add Yellow: Water Breathing
Add Orange: Magic Protection
Add Green: Enchant Item"			Scripts/General/zzAlchemy.lua	518	1	
maw-e936025d6e54	untranslated	item	Reduce all damage taken by 10%			Scripts/General/zzMaw-Items.lua	1374	1	
maw-0ef015404e5d	untranslated	item	Reduces damage by 3% for each enemy in the nearbies			Scripts/General/zzMaw-Items.lua	1378	1	
maw-b6d59589a7b6	untranslated	item	Reduces Physical damage taken by 15%			Scripts/General/zzMaw-Items.lua	1282	1	
maw-21b8369fde47	untranslated	item	Refundable			Scripts/General/zzMaw-Item-Sorter.lua	99	7	
maw-52d57e33f655	untranslated	item	Regenerates Hit Points and Meditation Skill +			Scripts/General/zzMaw-Items.lua	2061	1	
maw-e8a7d6f2bc41	untranslated	item	repair			Scripts/General/zzMaw-Items.lua	4533	3	
maw-e081e3c7a2aa	translated	item	Repair skill	수리 기술		Scripts/General/zzMaw-Items.lua	1877	2	기존 MMMerge 스킬 용어
maw-15d2977134a7	untranslated	item	ResistanceBase			Scripts/General/zzMaw-Items.lua	4271	1	
maw-36527bea3870	untranslated	item	ResistanceBonus			Scripts/General/zzMaw-Items.lua	4271	1	
maw-5a0bd452507d	untranslated	item	respawn			Scripts/General/zzMaw-Monsters.lua	2326	2	
maw-c3ca5f787365	untranslated	item	sleep			Scripts/General/zzMaw-Items.lua	1259	1	
maw-68b55f23c0fb	untranslated	item	Sleep and Unconscious Immunity			Scripts/General/zzMaw-Items.lua	1279	1	
maw-597e5a16ff16	untranslated	item	Solarstone			Scripts/General/zzMaw-Items.lua	4565	1	
maw-2d2cb022bc3d	translated	item	Speed	민첩성		Data/Tables/Class Starting Stats.txt	12	6	기존 MMMerge 능력치 용어
maw-2747aac69844	untranslated	item	Spell			Data/Tables/Spells2.txt	1	8	
maw-bec5022aa7fd	untranslated	item	spell drain			Scripts/General/zzMaw-Items.lua	1256	1	
maw-3c6614c31d79	translated	item	Spell Points	주문력		Scripts/General/zzMaw-Items.lua	1868	2	MMMerge PO 정확 일치 + 표시 문맥 확인
maw-fdc17f7064c4	untranslated	item	Spells Drain Hit points from target and Increased Spell speed.(except when equipping off-hand).			Scripts/General/zzMaw-Items.lua	2044	1	
maw-868eb07bb6ca	untranslated	item	Spirit Magic Skill +			Scripts/General/zzMaw-Items.lua	2039	1	
maw-678dd8a69cfc	untranslated	item	Stolen			Scripts/General/zzMaw-Item-Sorter.lua	100	7	
maw-e30bfd0c38dc	untranslated	item	stone			Scripts/General/zzMaw-Items.lua	1260	1	
maw-c1988ff4c89d	untranslated	item	Stone and premature ageing Immunity			Scripts/General/zzMaw-Items.lua	1280	1	
maw-5c17772bd576	untranslated	item	Successfully covering an ally restores 3% of your HP			Scripts/General/zzMaw-Items.lua	1379	1	
maw-4caf562d9a79	untranslated	item	TemporaryBonus			Scripts/General/zzMaw-Item-Sorter.lua	101	7	
maw-e326ae491ddf	untranslated	item	The Pearl of Memory is a mystical item valued for its power to erase one random enchant from any enchanted item.			Scripts/General/zzAlchemy.lua	1403	1	
maw-5218d84b844a	untranslated	item	"This Eye allows to add a Special enchant to any equipment that has already 2 base enchants
(right-click on an item with a base enchant to use)"			Scripts/General/zzAlchemy.lua	1401	1	
maw-4da24ed1b797	untranslated	item	"This Hourglass allows to add a second base enchant to any equipment that has 1 base and a special enchant
(right-click on an item with a base enchant to use)"			Scripts/General/zzAlchemy.lua	1402	1	
maw-ec4424ca07ba	untranslated	item	This items allows to increase the number of charges of Protection, Meditation, Regeneration, Magic Protection, Champion's, Paladin's, Divine Blessing and Divine Resistance potions.			Scripts/General/zzAlchemy.lua	1421	1	
maw-a4adbda992bf	untranslated	item	Threshold HP to determine death/eradication depends on SP multiplied by mana shield efficiency instead, if higher			Scripts/General/zzMaw-Items.lua	1387	1	
maw-c8dd9fd68894	untranslated	item	Total corrupted items: 			Scripts/General/zzMaw-Item-Sorter.lua	732	1	
maw-409161bbc266	untranslated	item	totalBaseHP			Scripts/General/zzMaw-Items.lua	3576	1	
maw-eee3c1d6ea51	untranslated	item	totalBBBonus			Scripts/General/zzMaw-Items.lua	3575	1	
maw-c4b536d541f5	untranslated	item	totalEnduranceBonus			Scripts/General/zzMaw-Items.lua	3574	1	
maw-403d975e57c8	untranslated	item	totalhpFromItems			Scripts/General/zzMaw-Items.lua	3573	1	
maw-d71fa0dccfc6	untranslated	item	Traditionally carried by the High Druid, but lost during struggles over religious doctrine, Merlin acts as a reservoir of spell power the wielder can draw upon at any time.  Merlin is enchanted with swiftness, and rains blows upon enemies much faster than an ordinary staff. (Special Powers:  Swiftness and +			Scripts/General/zzMaw-Items.lua	2483	1	
maw-3033edec5fa1	untranslated	item	Two-Handed Axe			Scripts/General/zzMaw-Items.lua	1202	1	
maw-fdf3f280c840	untranslated	item	Two-Handed Sword			Scripts/General/zzMaw-Items.lua	1202	1	
maw-3deb74565196	untranslated	item	Type			Scripts/General/zzMaw-Items.lua	2220	14	
maw-bd03227258e3	translated	item	Unarmed skill	맨손 전투 기술		Scripts/General/zzMaw-Items.lua	1883	2	MMMerge PO 정확 일치 + 표시 문맥 확인
maw-40f2133dc6ab	untranslated	item	Uncom.			Scripts/General/zzMaw-Items.lua	461	3	
maw-56394eec2a7b	untranslated	item	unconscious			Scripts/General/zzMaw-Items.lua	1259	1	
maw-4408ab2d1ad0	untranslated	item	UseMouseItem			Scripts/Core/events.lua	2048	1	
maw-8ccdbd65065b	untranslated	item	"WARNING!!!

DURING THE AUTOSAVE, CORRUPTED ITEMS/BAGS HAVE BEEN DETECTED! Either load a previous save, where items/bags are not corrupted, or properly check your bags, and if no item/bag is missing you can keep playing (not recommended). 
Down below a list of corrupted items:

"			Scripts/General/zzMaw-Item-Sorter.lua	734	1	
maw-7fd6fd2d5770	untranslated	item	"WARNING!!!

SAVE HAVE BEEN STOPPED DUE TO CORRUPTED ITEMS/BAGS! Either load a previous save, where items/bags are not corrupted, or properly check your bags, and if no item/bag is missing you can save again (this time no warning will be given). 
Down below a list of corrupted items:

"			Scripts/General/zzMaw-Item-Sorter.lua	736	1	
maw-b83051d62e09	untranslated	item	Water Magic Skill +			Scripts/General/zzMaw-Items.lua	2040	1	
maw-8fabae26c6ea	translated	item	Water Resistance	물 저항		Data/Tables/Spells2.txt	27	3	MMMerge PO 정확 일치 + 표시 문맥 확인
maw-301ce3955ba4	untranslated	item	weakness			Scripts/General/zzMaw-Items.lua	1258	1	
maw-fb360f9c09ac	excluded	item	yes			Scripts/General/zzMaw-Monsters.lua	2895	1	Internal engine/control literal only; not player-facing localization.
maw-5397e0583f14	excluded	item	Yes			Scripts/General/zzMaw-Monsters.lua	2895	1	Internal engine/control literal only; not player-facing localization.
maw-8fff039853f5	excluded	item	YES			Scripts/General/zzMaw-Monsters.lua	2895	1	Internal engine/control literal only; not player-facing localization.
maw-b50c97f9f151	translated	item	"You activated Nightmare Mode, monsters will be much stronger and you can't save nor teleport away from them, however, items found will be much stronger.
Leaving a dungeon before killing most of them will cause monsters to respawn.
Clearing a dungeon will grant you extra rewards.
Respawned monsters give less experience and loot, once True Nightmare is activated there is no way back, are you sure? (yes/no)"	"악몽 모드를 활성화했습니다. 몬스터가 훨씬 강해지고 전투 중 저장하거나 순간이동으로 빠져나갈 수 없지만, 발견하는 아이템도 훨씬 강력해집니다.
던전의 몬스터 대부분을 처치하기 전에 떠나면 몬스터가 다시 생성됩니다.
던전을 클리어하면 추가 보상을 받습니다.
다시 생성된 몬스터는 경험치와 전리품을 적게 주며, 진정한 악몽을 활성화하면 되돌릴 수 없습니다. 정말 진행하시겠습니까? (yes/no 입력)"		Scripts/General/zzMaw-Monsters.lua	2895	1	yes/no 입력 토큰 보존
maw-2b32b1b45260	untranslated	item	"Your hits deal 2% of current monster HP as physical damage (1% for AoE, multi-hit spells and arrows).
Damage is increased by weapon base attack speed or Ascensions for spells."			Scripts/General/zzMaw-Items.lua	1373	1	
maw-2906e6541c50	untranslated	item	Your weapon enchants can deal critical damage			Scripts/General/zzMaw-Items.lua	1382	1	
maw-f01fcc19ca95	untranslated	item	Your weapon enchants scale with the highest between might/int./pers.			Scripts/General/zzMaw-Items.lua	1375	1	
maw-d778d9e96111	untranslated	map	"""overrept"""			Scripts/Maps/out03.lua	5	1	
maw-0a5429eced91	untranslated	map	"""skeltrans"""			Scripts/Maps/d19.lua	33	1	
maw-0f673af81826	untranslated	map	%s: Maze data set: [%s] = %s. (MoveDirection: %s)		%s %s %s %s	Scripts/Maps/BrBase.lua	1041	1	
maw-2a80bcffbc8b	untranslated	map	%s: Preparing maze data: [%s] = %s. (MazeLevel: %s, MoveDirection: %s)		%s %s %s %s %s	Scripts/Maps/BrBase.lua	1029	1	
maw-528bf3a5e12e	untranslated	map	7c1fl			Scripts/Maps/BrBase.lua	8	3	
maw-98434d81af84	untranslated	map	7cdb			Scripts/Maps/BrBase.lua	8	2	
maw-980558c9e613	untranslated	map	7dec03			Scripts/Maps/BrBase.lua	444	1	
maw-36e24b2e37b8	untranslated	map	7dec10			Scripts/Maps/BrBase.lua	445	1	
maw-fb7ec622c900	untranslated	map	7t1s2bs4			Scripts/Maps/BrBase.lua	10	1	
maw-cabd035fe4e1	untranslated	map	7tfb1			Scripts/Maps/BrBase.lua	10	1	
maw-b2a0e9e09384	untranslated	map	7trimd			Scripts/Maps/BrBase.lua	10	1	
maw-97c89a4d6630	untranslated	map	Action			Scripts/General/zzMAW-Skills.lua	1769	4	
maw-c85a04d7c812	excluded	map	AirResistance			Scripts/Maps/outb3.lua	39	3	Internal engine/control literal only; not player-facing localization.
maw-6a72085653e4	untranslated	map	All			Scripts/General/zzMAW-Skills.lua	737	50	
maw-e12c96821956	untranslated	map	ambush			Scripts/Maps/7d21.lua	5	3	
maw-c498e3a8a530	untranslated	map	ambush2			Scripts/Maps/7d21.lua	6	1	
maw-b8285e62c833	translated	map	Antagarich	안타개릭		Scripts/Maps/out02.lua	62	2	MMMerge PO 정확 일치 + 표시 문맥 확인
maw-5e7a5d7d69bd	untranslated	map	archie			Scripts/Maps/outd3.lua	35	1	
maw-4f9e847dcf75	excluded	map	AutonotesBits			Scripts/Maps/7out01.lua	34	3	Internal engine/control literal only; not player-facing localization.
maw-75226d73db5b	excluded	map	Awards			Scripts/Maps/7out01.lua	46	3	Internal engine/control literal only; not player-facing localization.
maw-8b155695a09f	untranslated	map	bag01			Scripts/Maps/BrBase.lua	444	1	
maw-1f357335d028	excluded	map	BankGold			Scripts/Maps/7d29.lua	33	2	Internal engine/control literal only; not player-facing localization.
maw-76e85e07dd61	excluded	map	BaseAccuracy			Scripts/Maps/outb3.lua	50	3	Internal engine/control literal only; not player-facing localization.
maw-60748ab05908	excluded	map	BaseEndurance			Scripts/Maps/7out01.lua	20	4	Internal engine/control literal only; not player-facing localization.
maw-20f2e168b87d	excluded	map	BaseIntellect			Scripts/Maps/outb3.lua	46	3	Internal engine/control literal only; not player-facing localization.
maw-95d9b5bc2e6a	excluded	map	BaseLuck			Scripts/Maps/outb3.lua	51	3	Internal engine/control literal only; not player-facing localization.
maw-10f2cc94dc57	excluded	map	BaseMight			Scripts/Maps/outb3.lua	45	3	Internal engine/control literal only; not player-facing localization.
maw-48a7769b2f55	excluded	map	BasePersonality			Scripts/Maps/outb3.lua	47	3	Internal engine/control literal only; not player-facing localization.
maw-34335598b884	excluded	map	BaseSpeed			Scripts/Maps/outb3.lua	49	3	Internal engine/control literal only; not player-facing localization.
maw-abb54b67334b	untranslated	map	bigbarel			Scripts/Maps/BrBase.lua	444	1	
maw-e80e5ff74563	excluded	map	BodyResistance			Scripts/Maps/outb3.lua	44	1	Internal engine/control literal only; not player-facing localization.
maw-1e318f00f4f3	untranslated	map	bookcas1			Scripts/Maps/BrBase.lua	585	1	
maw-8e504b21fbe7	untranslated	map	Broadcasting maze change			Scripts/Maps/BrBase.lua	1198	1	
maw-40dafe4cffff	untranslated	map	Bucket			Scripts/Maps/BrBase.lua	444	1	
maw-478ea1fe6dac	untranslated	map	citytrtr			Scripts/Maps/outc2.lua	44	1	
maw-b3d0a8449e07	untranslated	map	collect			Scripts/Maps/BrBase.lua	816	1	
maw-e0760160e77f	excluded	map	Counter8			Scripts/Maps/d22.lua	19	1	Internal engine/control literal only; not player-facing localization.
maw-7c0cbbce6ef8	untranslated	map	crclstr			Scripts/Maps/BrBase.lua	443	1	
maw-f67cdd14635c	untranslated	map	crys5			Scripts/Maps/BrBase.lua	443	1	
maw-8fdbfd4d6bc8	untranslated	map	crys6			Scripts/Maps/BrBase.lua	443	1	
maw-29053702324a	untranslated	map	crystl0			Scripts/Maps/BrBase.lua	443	1	
maw-4fc0e2bc8073	untranslated	map	Current			Scripts/Global/NPCFollowersSkills.lua	328	7	
maw-249fcdba2be6	untranslated	map	Data generated (MazeLevel: %s, MoveDirection: %s)		%s %s	Scripts/Maps/BrBase.lua	1154	1	
maw-ec8c7c497efe	untranslated	map	dec57			Scripts/Maps/BrBase.lua	955	1	
maw-b9cea5b77b89	untranslated	map	dec61			Scripts/Maps/BrBase.lua	445	1	
maw-9afd1ea80bad	untranslated	map	dec62			Scripts/Maps/BrBase.lua	445	1	
maw-ce47d0f5fb32	untranslated	map	dec63			Scripts/Maps/BrBase.lua	445	1	
maw-bf93e5ce8bc1	untranslated	map	Down			Scripts/Maps/BrBase.lua	1016	3	
maw-6dffba4b610a	excluded	map	EarthResistance			Scripts/Maps/outb3.lua	41	3	Internal engine/control literal only; not player-facing localization.
maw-4206c5d2dd9d	translated	map	Enroth	엔로스		Scripts/Maps/7out02.lua	123	2	MMMerge PO 정확 일치 + 표시 문맥 확인
maw-2b9eceb7a86a	untranslated	map	Enter			Scripts/Maps/BrBase.lua	468	3	
maw-3eb27da9cfe9	untranslated	map	Error in maze generation algorithm. Closed cell found.			Scripts/Maps/BrBase.lua	695	1	
maw-f83b6fe3aebf	untranslated	map	Exit			Scripts/Maps/BrBase.lua	521	1	
maw-5b5aafe6b9e2	excluded	map	Experience			Scripts/Maps/7out01.lua	35	4	Internal engine/control literal only; not player-facing localization.
maw-1d8b33278753	excluded	map	FireResBonus			Scripts/Maps/7out01.lua	28	2	Internal engine/control literal only; not player-facing localization.
maw-c5d2a2df3aa8	excluded	map	FireResistance			Scripts/Maps/outb1.lua	71	5	Internal engine/control literal only; not player-facing localization.
maw-0d4615ae1d51	untranslated	map	firstSpawn			Scripts/Maps/7out05.lua	38	1	
maw-c1abc8bc541d	untranslated	map	floursac			Scripts/Maps/BrBase.lua	444	1	
maw-a32f6f0e92e5	translated	map	Goblin King	고블린 왕		Scripts/Maps/7d29.lua	42	1	Game.PlaceMonTxt 몬스터 이름
maw-69283d0142e2	translated	map	Goblin's Liutenant	고블린 부관		Scripts/Maps/7out02.lua	92	1	몬스터 표시명; 원문 오탈자 유지
maw-f2221392e37d	untranslated	map	goblingKing			Scripts/Maps/7d29.lua	48	1	
maw-c57604db5869	excluded	map	Gold			Scripts/General/zzMaw-Monsters.lua	2812	13	Internal engine/control literal only; not player-facing localization.
maw-fd6e306257f8	excluded	map	History3			Scripts/Maps/7out02.lua	25	1	Internal engine/control literal only; not player-facing localization.
maw-a6cc696fd267	excluded	map	History6			Scripts/Maps/out03.lua	11	1	Internal engine/control literal only; not player-facing localization.
maw-a5e6194e64e8	untranslated	map	Initiating map load			Scripts/Maps/BrBase.lua	1057	1	
maw-300d29fd5f32	untranslated	map	Inventory			Scripts/General/zzzzMalekith-Randomizer.lua	86	45	
maw-d632dba903a8	untranslated	map	Invisible			Data/Tables/ObjList.txt	1	2	
maw-f1fdc869d585	translated	map	Jadame	제이덤		Scripts/Maps/7out02.lua	132	2	MMMerge PO 정확 일치 + 표시 문맥 확인
maw-901de5b26f33	excluded	map	MainCondition			Scripts/Maps/outb3.lua	35	1	Internal engine/control literal only; not player-facing localization.
maw-82b084acec80	untranslated	map	MAP_LOAD			Scripts/Maps/BrBase.lua	1029	2	
maw-09ab5de04454	excluded	map	MapVar			Scripts/Maps/pyramid.lua	34	2	Internal engine/control literal only; not player-facing localization.
maw-877d82e73041	excluded	map	MapVar0			Scripts/Maps/outb1.lua	27	6	Internal engine/control literal only; not player-facing localization.
